Timestamp,Open,High,Low,Close,Volume
2025-01-06T00:00:00,428.05,434.32,425.47,427.85,8827983.0
2025-01-06T00:00:00,428.05,434.32,425.47,427.85,8827983.0
2025-01-07T00:00:00,429.11,430.65,420.8,422.37,7167678.0
2025-01-07T00:00:00,429.11,430.65,420.8,422.37,7167678.0
2025-01-08T00:00:00,423.46,426.97,421.54,424.56,6194503.0
2025-01-08T00:00:00,423.46,426.97,421.54,424.56,6194503.0
2025-01-10T00:00:00,424.63,424.71,415.02,418.95,9306307.0
2025-01-10T00:00:00,424.63,424.71,415.02,418.95,9306307.0
2025-01-13T00:00:00,415.23,418.5,412.29,417.19,7136458.0
2025-01-13T00:00:00,415.23,418.5,412.29,417.19,7136458.0
2025-01-14T00:00:00,417.82,419.74,410.72,415.67,8066696.0
2025-01-14T00:00:00,417.82,419.74,410.72,415.67,8066696.0
2025-01-15T00:00:00,419.13,428.15,418.26,426.31,8268310.0
2025-01-15T00:00:00,419.13,428.15,418.26,426.31,8268310.0
2025-01-16T00:00:00,428.69,429.49,424.39,424.58,6316099.0
2025-01-16T00:00:00,428.69,429.49,424.39,424.58,6316099.0
2025-01-17T00:00:00,434.09,434.48,428.17,429.03,12856004.0
2025-01-17T00:00:00,434.09,434.48,428.17,429.03,12856004.0
2025-01-21T00:00:00,430.2,430.9,425.59,428.5,8548965.0
2025-01-21T00:00:00,430.2,430.9,425.59,428.5,8548965.0
2025-01-22T00:00:00,437.56,447.27,436.0,446.2,12851365.0
2025-01-22T00:00:00,437.56,447.27,436.0,446.2,12851365.0
2025-01-23T00:00:00,442.23,446.75,441.5,446.71,6368822.0
2025-01-23T00:00:00,442.23,446.75,441.5,446.71,6368822.0
2025-01-24T00:00:00,445.35,446.65,441.4,444.06,6650887.0
2025-01-24T00:00:00,445.35,446.65,441.4,444.06,6650887.0
2025-01-27T00:00:00,424.0,435.2,423.5,434.56,15596027.0
2025-01-27T00:00:00,424.0,435.2,423.5,434.56,15596027.0
2025-01-28T00:00:00,434.6,448.38,431.38,447.2,11646075.0
2025-01-28T00:00:00,434.6,448.38,431.38,447.2,11646075.0
2025-01-29T00:00:00,446.69,446.88,440.4,442.33,9038014.0
2025-01-29T00:00:00,446.69,446.88,440.4,442.33,9038014.0
2025-01-30T00:00:00,418.7,422.86,413.16,414.99,30405142.0
2025-01-30T00:00:00,418.7,422.86,413.16,414.99,30405142.0
2025-01-31T00:00:00,418.66,420.69,414.99,415.06,17119592.0
2025-01-31T00:00:00,418.66,420.69,414.99,415.06,17119592.0
2025-02-03T00:00:00,411.68,415.41,408.66,410.92,12770305.0
2025-02-03T00:00:00,411.68,415.41,408.66,410.92,12770305.0
2025-02-04T00:00:00,412.58,413.92,409.74,412.37,10490707.0
2025-02-04T00:00:00,412.58,413.92,409.74,412.37,10490707.0
2025-02-05T00:00:00,411.83,413.83,410.4,413.29,7789669.0
2025-02-05T00:00:00,411.83,413.83,410.4,413.29,7789669.0
2025-02-06T00:00:00,414.51,418.2,414.0,415.82,7748368.0
2025-02-06T00:00:00,414.51,418.2,414.0,415.82,7748368.0
2025-02-07T00:00:00,416.48,418.65,408.1,409.75,10685322.0
2025-02-07T00:00:00,416.48,418.65,408.1,409.75,10685322.0
2025-02-10T00:00:00,413.63,415.47,410.92,412.22,6947929.0
2025-02-10T00:00:00,413.63,415.47,410.92,412.22,6947929.0
2025-02-11T00:00:00,409.64,412.49,409.3,411.44,5365565.0
2025-02-11T00:00:00,409.64,412.49,409.3,411.44,5365565.0
2025-02-12T00:00:00,407.27,410.75,404.38,409.04,7118501.0
2025-02-12T00:00:00,407.27,410.75,404.38,409.04,7118501.0
2025-02-13T00:00:00,407.24,411.0,406.36,410.54,7610949.0
2025-02-13T00:00:00,407.24,411.0,406.36,410.54,7610949.0
2025-02-14T00:00:00,407.6,408.91,405.88,408.43,10541904.0
2025-02-14T00:00:00,407.6,408.91,405.88,408.43,10541904.0
