Timestamp,Open,High,Low,Close,Volume
2025-01-06T00:00:00,244.36,247.33,243.2,245.0,21346430.0
2025-01-06T00:00:00,244.36,247.33,243.2,245.0,21346430.0
2025-01-07T00:00:00,242.7,245.55,241.35,242.21,20839138.0
2025-01-07T00:00:00,242.7,245.55,241.35,242.21,20839138.0
2025-01-08T00:00:00,241.92,243.72,240.05,242.7,19200516.0
2025-01-08T00:00:00,241.92,243.72,240.05,242.7,19200516.0
2025-01-10T00:00:00,240.0,240.16,233.0,236.85,33491483.0
2025-01-10T00:00:00,240.0,240.16,233.0,236.85,33491483.0
2025-01-13T00:00:00,233.65,234.67,229.77,234.4,27109788.0
2025-01-13T00:00:00,233.65,234.67,229.77,234.4,27109788.0
2025-01-14T00:00:00,234.75,236.12,232.47,233.28,19815121.0
2025-01-14T00:00:00,234.75,236.12,232.47,233.28,19815121.0
2025-01-15T00:00:00,234.73,238.96,234.43,237.87,20467079.0
2025-01-15T00:00:00,234.73,238.96,234.43,237.87,20467079.0
2025-01-16T00:00:00,237.32,238.01,228.03,228.26,43951632.0
2025-01-16T00:00:00,237.32,238.01,228.03,228.26,43951632.0
2025-01-17T00:00:00,232.12,232.29,228.48,229.98,40901619.0
2025-01-17T00:00:00,232.12,232.29,228.48,229.98,40901619.0
2025-01-21T00:00:00,224.0,224.42,219.38,222.64,56499010.0
2025-01-21T00:00:00,224.0,224.42,219.38,222.64,56499010.0
2025-01-22T00:00:00,219.75,224.12,219.75,223.83,34852940.0
2025-01-22T00:00:00,219.75,224.12,219.75,223.83,34852940.0
2025-01-23T00:00:00,224.73,227.03,222.3,223.66,34453648.0
2025-01-23T00:00:00,224.73,227.03,222.3,223.66,34453648.0
2025-01-24T00:00:00,224.78,225.63,221.41,222.78,31806866.0
2025-01-24T00:00:00,224.78,225.63,221.41,222.78,31806866.0
2025-01-27T00:00:00,224.02,232.15,223.98,229.86,54483663.0
2025-01-27T00:00:00,224.02,232.15,223.98,229.86,54483663.0
